"interview__key","y5_hhid","plot_id","cropid","ag6a_02","ag6a_03","ag6a_04","ag6a_05","ag6a_06","ag6a_06a","ag6a_07_1","ag6a_07_2","ag6a_07_3","ag6a_07_4","ag6a_08_1","ag6a_08_2","ag6a_09","ag6a_10","ag6a_11"
"83-71-94-39","7941-001-05",1,73,20,2019,0,2,,2,,,,,,,,,
"83-71-94-39","7941-001-05",1,74,10,2018,0,2,,2,,,,,,,,,
"60-83-88-29","7942-001-01",1,73,2,1992,0,1,2,1,2020,11,2020,12,1,2,360,2,
"60-83-88-29","7942-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"60-83-88-29","7942-001-01",1,76,1,2020,1,1,2,2,,,,,,,,,
"60-83-88-29","7942-001-01",2,73,1,1992,0,1,2,1,2020,11,2020,12,1,2,60,1,5
"60-83-88-29","7942-001-01",2,998,3,1990,0,1,2,1,2020,3,2020,4,1,,40,1,5
"85-82-39-18","7942-001-09",1,74,1,2021,1,1,2,2,,,,,,,,,
"85-82-39-18","7942-001-09",1,76,1,2021,1,1,2,2,,,,,,,,,
"85-82-39-18","7942-001-09",1,998,1,2018,0,1,2,1,2020,5,2020,6,1,2,20,2,
"11-11-82-25","7958-001-01",3,73,1,2000,0,2,,1,2020,12,2021,2,1,3,130,2,
"11-11-82-25","7958-001-01",3,76,2,2000,0,1,1,1,2021,2,2021,5,1,3,70,2,
"11-11-82-25","7958-001-01",3,998,7,2021,7,1,2,2,,,,,,,,,
"66-05-47-95","7977-001-01",1,200,3,2015,0,2,,1,2021,2,2021,4,1,2,12,1,1
"61-85-33-74","7978-001-01",1,74,2,2016,0,2,,1,2020,6,2020,6,1,2,50,2,
"38-20-36-17","7978-001-04",2,73,2,1991,0,2,,2,,,,,,,,,
"33-39-81-33","7980-001-01",1,73,1,2010,0,1,2,1,2020,12,2020,12,1,,23,1,4
"33-39-81-33","7980-001-01",1,74,5,2018,4,1,2,1,2020,7,2020,10,1,,9,2,
"39-16-24-82","7995-001-01",1,76,1,2009,0,2,,1,2021,2,2021,5,1,,60,2,
"39-16-24-82","7995-001-01",8,71,100,2020,60,1,2,2,,,,,,,,,
"39-16-24-82","7995-001-01",8,72,1,2015,0,1,2,2,,,,,,,,,
"39-16-24-82","7995-001-01",8,73,7,1980,0,1,2,1,2020,10,2020,12,1,2,450,1,5
"39-16-24-82","7995-001-01",8,74,7,2019,0,1,2,1,2020,6,2021,5,1,2,80,1,5
"39-16-24-82","7995-001-01",8,76,4,2009,0,1,2,1,2021,2,2021,5,1,2,140,1,5
"39-16-24-82","7995-001-01",8,80,1,2018,0,1,2,2,,,,,,,,,
"39-16-24-82","7995-001-01",8,200,1,2010,0,1,2,1,2020,6,2021,5,1,2,35,1,5
"39-16-24-82","7995-001-01",8,998,1,2010,0,1,2,1,2020,6,2021,5,1,2,50,1,5
"31-14-12-16","7998-001-01",1,70,1,2020,0,1,2,1,2021,3,2021,5,1,2,18,2,
"31-14-12-16","7998-001-01",1,76,2,2007,0,1,2,1,2021,2,2021,4,1,2,40,2,
"31-14-12-16","7998-001-01",1,79,1,2019,0,1,2,2,,,,,,,,,
"31-14-12-16","7998-001-01",1,80,1,2017,0,1,2,1,2021,2,2021,3,1,2,35,2,
"31-14-12-16","7998-001-01",1,852,2,2008,0,1,2,1,2020,6,2021,5,1,2,110,2,
"38-93-28-41","8011-001-01",1,71,3,2015,0,2,,1,2020,7,2021,6,1,2,45,2,
"38-93-28-41","8011-001-01",1,74,2,2020,0,2,,1,2021,6,2021,6,1,2,7200,2,
"38-93-28-41","8011-001-01",1,76,1,2014,0,2,,2,,,,,,,,,
"00-57-86-77","8054-001-01",1,72,1,2019,1,1,2,2,,,,,,,,,
"00-57-86-77","8054-001-01",1,74,1,2019,1,1,2,2,,,,,,,,,
"00-57-86-77","8054-001-01",1,852,1,2019,1,1,2,2,,,,,,,,,
"59-42-79-32","8068-001-02",1,71,51,2019,0,1,2,1,2020,8,2021,6,2,,110,2,
"59-42-79-32","8068-001-02",1,73,4,2004,0,1,2,1,2020,11,2020,12,2,,560,2,
"59-42-79-32","8068-001-02",1,74,1,2021,1,1,2,2,,,,,,,,,
"08-10-16-64","8068-001-04",1,73,2,2016,0,2,,1,2020,11,2021,1,5,,120,2,
"08-10-16-64","8068-001-04",1,74,5,2018,0,2,,1,2020,6,2021,1,1,2,100,1,1
"62-39-49-90","8070-001-01",1,74,3,2015,1,2,,1,2021,2,2021,5,1,,50,2,
"99-94-65-53","8071-001-01",1,73,1,1970,0,1,2,1,2020,12,2020,12,1,2,140,1,3
"99-94-65-53","8071-001-01",1,998,1,1970,0,1,2,1,2020,2,2020,3,1,2,60,2,
"99-94-65-53","8071-001-01",2,73,2,2015,0,1,2,1,2020,11,2020,12,1,2,360,1,3
"39-63-64-44","8073-001-01",1,73,4,1989,0,2,,1,2020,11,2021,1,1,,250,1,2
"39-63-64-44","8073-001-01",2,73,1,2018,0,2,,2,,,,,,,,,
"17-46-97-57","8073-001-03",1,71,10,2021,4,1,2,2,,,,,,,,,
"17-46-97-57","8073-001-03",1,74,5,2021,5,2,,2,,,,,,,,,
"86-24-47-94","8074-001-01",1,73,1,2000,0,1,2,1,2020,12,2021,1,1,2,200,2,
"86-24-47-94","8074-001-01",1,998,1,2016,0,2,,1,2020,6,2021,8,1,2,60,2,
"86-24-47-94","8074-001-01",3,73,2,2010,0,1,2,1,2020,12,2021,1,1,2,100,2,
"29-04-37-37","8076-001-02",1,73,3,2008,0,1,2,1,2020,4,2021,5,4,,200,2,
"78-51-37-43","8087-001-01",1,71,6,2020,0,1,2,1,2020,4,2021,5,1,2,5,2,
"78-51-37-43","8087-001-01",1,73,3,2001,0,1,2,1,2020,3,2021,4,1,2,50,1,1
"96-28-87-01","8089-001-01",1,71,7,2019,0,1,2,1,2021,4,2021,4,1,2,12,2,
"96-28-87-01","8089-001-01",1,72,2,2019,0,1,2,2,,,,,,,,,
"96-28-87-01","8089-001-01",1,73,2,2020,2,1,2,2,,,,,,,,,
"96-28-87-01","8089-001-01",1,74,1,2021,1,1,2,2,,,,,,,,,
"41-20-70-69","8090-001-01",1,73,12,1975,0,1,2,1,2021,2,2021,4,1,,561,1,1
"82-22-36-58","8091-001-01",1,73,6,2011,0,2,,1,2020,12,2021,2,2,,500,2,
"08-11-10-00","8092-001-01",1,73,3,1900,0,1,2,1,2021,1,2021,2,1,2,240,1,5
"30-34-74-23","8093-001-01",3,73,2,1900,0,1,2,1,2020,11,2021,3,1,2,20,2,
"21-68-14-26","8106-001-02",1,71,30,2016,0,1,2,1,2021,2,2021,4,2,,60,2,
"21-68-14-26","8106-001-02",1,80,1,2007,0,1,2,1,2020,8,2020,10,2,,150,2,
"58-04-46-16","8107-001-01",1,71,1,2021,1,1,2,2,,,,,,,,,
"58-04-46-16","8107-001-01",1,72,2,2007,0,1,2,1,2020,7,2021,6,1,,60,1,1
"04-52-77-92","8109-001-02",3,71,3,2018,0,1,2,1,2020,7,2021,6,3,,65,2,
"04-52-77-92","8109-001-02",3,72,4,2021,3,1,2,2,,,,,,,,,
"04-52-77-92","8109-001-02",3,76,1,2010,0,1,2,1,2021,6,2021,8,3,4,20,2,
"08-91-66-16","8110-001-01",1,80,4,1996,0,2,,1,2021,5,2021,6,1,,80,2,
"08-91-66-16","8110-001-01",1,200,3,1996,0,2,,1,2021,5,2021,7,1,3,65,2,
"91-73-79-23","8112-001-01",1,71,2,2000,0,1,2,1,2020,7,2021,6,1,,50,2,
"91-73-79-23","8112-001-01",1,998,3,2017,0,2,,1,2021,2,2021,4,1,,10,2,
"80-61-59-88","8113-001-01",1,71,5,2016,0,2,,1,2020,12,2021,2,1,2,180,2,
"65-27-64-63","8130-001-01",1,71,12,2016,0,1,2,1,2021,1,2021,4,1,,45,2,
"65-27-64-63","8130-001-01",1,72,10,2020,7,1,2,2,,,,,,,,,
"68-70-95-15","8164-001-01",1,71,15,2012,9,1,2,1,2020,5,2021,4,1,2,40,2,
"68-70-95-15","8164-001-01",1,73,2,2003,0,1,2,1,2020,4,2021,4,1,2,240,1,1
"06-57-77-89","8167-001-01",1,69,1,2019,0,1,2,1,2020,12,2020,12,1,4,45,2,
"06-57-77-89","8167-001-01",1,71,2,2021,2,1,2,2,,,,,,,,,
"06-57-77-89","8167-001-01",1,73,5,2019,3,1,2,2,,,,,,,,,
"06-57-77-89","8167-001-01",1,74,3,2019,2,1,2,1,2020,5,2021,4,3,4,50,2,
"16-85-18-49","8169-001-01",1,71,30,2020,30,1,2,1,2020,4,2021,4,1,,360,2,
"16-85-18-49","8169-001-01",1,73,3,2001,0,1,2,1,2020,12,2021,2,1,,260,2,
"16-85-18-49","8169-001-01",1,74,3,2019,0,1,2,1,2020,1,2021,4,1,,150,2,
"19-34-58-48","8170-001-01",1,69,2,2015,0,2,,1,2020,7,2020,10,1,,50,2,
"19-34-58-48","8170-001-01",1,71,37,2014,4,2,,1,2021,4,2021,5,1,,30,2,
"19-34-58-48","8170-001-01",1,73,3,2013,0,2,,1,2020,11,2021,2,1,,480,2,
"19-34-58-48","8170-001-01",1,200,1,2017,0,2,,1,2020,6,2020,8,1,,90,2,
"23-92-25-81","8170-001-02",1,69,1,1900,0,2,,1,2020,12,2021,2,2,,12,2,
"23-92-25-81","8170-001-02",1,74,1,2020,0,2,,2,,,,,,,,,
"23-92-25-81","8170-001-02",1,79,1,1900,0,2,,1,2021,5,2021,5,2,,18,2,
"23-92-25-81","8170-001-02",1,80,1,1900,0,2,,1,2021,3,2021,4,1,2,50,2,
"23-92-25-81","8170-001-02",1,200,1,1900,0,2,,1,2021,3,2021,3,1,2,25,2,
"73-73-81-46","8173-001-01",2,73,2,1980,0,1,2,1,2021,1,2021,2,1,,200,1,6
"73-73-81-46","8173-001-01",2,75,3,2021,3,1,2,2,,,,,,,,,
"81-59-25-11","8182-001-01",3,71,10,2020,10,1,2,2,,,,,,,,,
"81-59-25-11","8182-001-01",3,73,1,2017,0,1,2,1,2020,10,2020,10,1,4,30,2,
"81-59-25-11","8182-001-01",3,74,3,2019,0,1,2,1,2020,9,2021,8,1,4,60,2,
"81-59-25-11","8182-001-01",3,75,10,2021,10,1,2,2,,,,,,,,,
"85-45-40-36","8182-001-02",1,71,25,2019,0,1,2,1,2021,4,2021,6,1,,80,1,2
"85-45-40-36","8182-001-02",1,73,8,1980,0,1,2,1,2020,12,2020,12,1,,320,1,5
"85-45-40-36","8182-001-02",1,74,6,2019,0,1,2,1,2020,11,2020,12,1,,60,1,2
"85-45-40-36","8182-001-02",1,75,50,2020,50,1,2,2,,,,,,,,,
"11-04-95-97","8183-001-01",1,73,10,2011,0,2,,1,2020,11,2021,1,1,2,40,1,2
"11-04-95-97","8183-001-01",2,73,8,2008,0,2,,2,,,,,,,,,
"55-00-80-55","8184-001-01",2,71,13,2020,0,2,,1,2020,11,2021,6,1,2,20,2,
"55-00-80-55","8184-001-01",2,73,7,1900,0,2,,1,2020,12,2021,1,1,2,25,2,
"55-00-80-55","8184-001-01",2,75,10,2021,15,2,,2,,,,,,,,,
"55-00-80-55","8184-001-01",2,80,1,1900,0,2,,1,2021,6,2021,7,1,2,5,2,
"55-00-80-55","8184-001-01",2,203,3,1900,2020,2,,1,2020,10,2021,1,1,2,10,2,
"55-00-80-55","8184-001-01",2,851,3,1900,0,2,,1,2021,6,2021,8,1,2,4,2,
"55-00-80-55","8184-001-01",2,852,1,1900,0,2,,1,2020,11,2021,2,1,2,3,2,
"55-00-80-55","8184-001-01",3,69,2,1900,0,2,,1,2020,11,2021,1,1,2,50,2,
"55-00-80-55","8184-001-01",3,73,1,1900,0,2,,1,2020,12,2021,1,1,2,30,2,
"08-21-18-73","8185-001-01",1,71,40,1970,0,1,2,1,2021,9,2021,9,2,,40,2,
"08-21-18-73","8185-001-01",1,73,13,1900,0,1,2,1,2020,11,2021,12,2,,100,2,
"08-21-18-73","8185-001-01",1,75,50,2020,15,1,2,2,,,,,,,,,
"08-21-18-73","8185-001-01",1,76,14,1990,0,1,2,1,2021,6,2021,7,2,,40,2,
"08-21-18-73","8185-001-01",1,79,6,1900,0,1,2,1,2021,6,2021,6,2,,20,2,
"08-21-18-73","8185-001-01",1,851,6,1900,0,1,2,1,2021,9,2021,9,2,,1,2,
"08-21-18-73","8185-001-01",2,71,10,2019,0,1,2,1,2021,9,2021,9,2,,15,2,
"08-21-18-73","8185-001-01",2,73,4,2019,0,1,2,2,,,,,,,,,
"08-21-18-73","8185-001-01",2,76,10,1900,0,1,2,2,,,,,,,,,
"08-21-18-73","8185-001-01",3,76,4,1900,0,2,,2,,,,,,,,,
"08-21-18-73","8185-001-01",4,73,5,1900,0,2,,2,,,,,,,,,
"64-14-59-03","8186-001-01",1,69,1,1995,0,1,2,1,2020,10,2021,2,2,,212,2,
"64-14-59-03","8186-001-01",1,71,45,2018,4,1,2,1,2021,3,2021,8,2,,130,2,
"64-14-59-03","8186-001-01",1,73,3,1980,3,1,2,2,,,,,,,,,
"83-98-37-26","8187-001-01",3,71,10,2020,10,1,2,2,,,,,,,,,
"83-98-37-26","8187-001-01",4,71,84,2017,0,2,,1,2020,9,2021,7,1,,195,2,
"37-12-34-36","8188-001-01",1,69,1,1990,0,2,,2,,,,,,,,,
"37-12-34-36","8188-001-01",1,71,25,2013,0,2,,1,2020,10,2021,7,1,2,90,2,
"37-12-34-36","8188-001-01",1,73,3,2015,6,2,,1,2020,12,2021,2,1,2,150,2,
"37-12-34-36","8188-001-01",2,71,50,2011,0,2,,1,2020,12,2021,8,1,2,150,2,
"37-12-34-36","8188-001-01",2,73,4,1999,0,2,,1,2020,11,2021,8,1,2,250,1,3
"37-12-34-36","8188-001-01",2,75,40,2009,0,2,,1,2020,11,2021,1,2,,300,2,
"37-12-34-36","8188-001-01",2,852,1,2006,0,2,,2,,,,,,,,,
"68-96-28-51","8189-001-01",2,71,5,2019,0,2,,1,2021,5,2021,8,1,,60,2,
"68-96-28-51","8189-001-01",2,74,1,2020,0,2,,1,2020,4,2021,7,1,,30,2,
"68-96-28-51","8189-001-01",2,851,1,2019,0,2,,1,2021,4,2021,5,1,,20,2,
"63-99-79-44","8204-001-01",1,71,30,2014,0,2,,2,,,,,,,,,
"63-99-79-44","8204-001-01",1,73,4,2006,0,2,,2,,,,,,,,,
"63-99-79-44","8204-001-01",2,71,20,2014,0,2,,2,,,,,,,,,
"63-99-79-44","8204-001-01",3,69,1,2001,0,2,,2,,,,,,,,,
"63-99-79-44","8204-001-01",3,71,10,2015,0,2,,1,2020,9,2020,12,3,,40,2,
"63-99-79-44","8204-001-01",3,98,1,2016,0,2,,1,2020,9,2021,8,3,,50,2,
"69-37-83-88","8205-001-01",2,76,10,1997,0,1,2,1,2020,5,2021,6,1,,560,2,
"75-64-92-77","8206-001-01",3,71,2,2018,0,1,2,1,2020,10,2021,7,1,,144,2,
"75-64-92-77","8206-001-01",3,74,1,2018,0,1,2,1,2021,9,2021,9,1,,60,2,
"75-64-92-77","8206-001-01",3,76,2,2010,0,1,2,1,2020,8,2021,7,1,,165,2,
"75-64-92-77","8206-001-01",4,71,7,2020,0,1,2,1,2021,5,2021,7,1,,30,2,
"75-64-92-77","8206-001-01",4,73,4,2018,2,1,2,2,,,,,,,,,
"75-64-92-77","8206-001-01",4,74,1,2020,0,1,2,2,,,,,,,,,
"75-64-92-77","8206-001-01",4,75,3,2020,0,1,2,2,,,,,,,,,
"37-84-33-45","8213-001-01",1,71,13,1900,0,2,,1,2020,9,2021,5,1,2,30,2,
"37-84-33-45","8213-001-01",1,73,2,1900,0,2,,1,2021,1,2021,2,1,2,15,2,
"37-84-33-45","8213-001-01",1,75,5,2020,5,2,,2,,,,,,,,,
"07-12-36-51","8221-001-01",3,71,4,2020,3,1,2,1,2020,1,2021,5,2,,75,2,
"07-12-36-51","8221-001-01",3,76,1,2020,1,1,2,2,,,,,,,,,
"07-12-36-51","8221-001-01",3,84,2,2013,1,1,2,1,2020,10,2021,2,2,7,20,2,
"19-84-40-42","8227-001-01",1,71,250,2018,1,1,2,1,2020,6,2021,4,1,2,360,2,
"19-84-40-42","8227-001-01",1,74,1,2019,0,1,2,1,2020,7,2021,4,1,,126,2,
"19-84-40-42","8227-001-01",1,200,1,2019,0,1,2,2,,,,,,,,,
"04-37-85-43","8240-001-01",1,73,3,1995,0,1,2,1,2020,9,2020,11,1,5,200,1,5
"45-06-93-91","8242-001-01",1,71,15,1990,0,1,2,1,2020,6,2021,5,1,2,50,1,5
"45-06-93-91","8242-001-01",1,73,4,1990,0,1,2,1,2020,6,2021,5,1,2,75,1,5
"91-94-05-76","8243-001-02",1,73,9,2003,0,2,,2,,,,,,,,,
"69-24-30-06","8246-001-01",1,71,110,2016,0,1,2,1,2020,1,2021,5,2,,215,1,5
"69-24-30-06","8246-001-01",1,73,6,1992,0,1,2,1,2020,11,2021,1,2,4,756,1,5
"69-24-30-06","8246-001-01",1,80,2,2013,0,1,2,1,2020,1,2021,3,2,,216,1,5
"69-24-30-06","8246-001-01",4,71,5,2019,0,1,2,2,,,,,,,,,
"69-24-30-06","8246-001-01",4,74,5,2019,3,1,2,1,2020,6,2021,5,2,,1526,2,
"69-24-30-06","8246-001-01",4,200,1,2020,1,1,2,2,,,,,,,,,
"69-24-30-06","8246-001-01",4,852,2,2000,0,1,2,1,2020,2,2021,5,2,,1786,1,5
"33-13-26-34","8258-001-01",1,73,1,2012,0,1,2,1,2020,10,2020,12,1,2,25,2,
"33-13-26-34","8258-001-01",1,76,5,2014,0,1,2,1,2020,6,2020,10,1,2,370,2,
"52-96-30-54","8259-001-01",1,71,5,1900,2,1,2,1,2020,3,2021,2,1,2,28,1,5
"52-96-30-54","8259-001-01",1,73,5,1900,0,1,2,1,2020,11,2021,1,1,2,15,1,3
"52-96-30-54","8259-001-01",1,74,2,1900,0,1,2,1,2020,3,2021,2,1,2,85,1,3
"52-98-01-08","8260-001-01",3,73,1,9999,1,1,2,2,,,,,,,,,
"40-28-81-73","8261-001-01",2,76,2,2001,0,2,,1,2020,6,2020,10,1,2,100,2,
"27-65-92-71","8262-001-01",2,73,2,1988,0,2,,1,2020,10,2021,2,1,2,300,1,2
"25-50-76-85","8263-001-01",3,76,1,2019,0,1,2,2,,,,,,,,,
"49-43-73-78","8267-001-01",1,76,5,1976,0,1,2,1,2020,6,2020,9,1,,100,1,4
"45-39-10-24","8277-001-01",1,73,5,1989,0,2,,1,2020,10,2021,1,1,,240,1,3
"24-46-42-26","8281-001-01",1,71,195,9999,0,2,,1,2021,6,2021,7,2,,45,2,
"24-46-42-26","8281-001-01",1,73,3,9999,0,1,2,1,2021,1,2021,2,1,2,104,1,3
"24-95-76-96","8281-001-07",1,71,65,9999,0,2,,2,,,,,,,,,
"76-84-55-62","8282-001-01",1,71,5,2018,0,2,,1,2020,7,2021,6,1,,150,2,
"97-06-33-25","8282-001-03",1,73,2,1990,0,1,3,1,2020,12,2021,2,1,,100,1,5
"36-66-06-01","8283-001-02",2,73,20,1955,0,2,,1,2020,12,2021,2,3,,1000,1,2
"25-22-50-95","8284-001-01",1,71,19,1900,1,1,2,1,2021,1,2021,2,1,10,30,1,5
"25-22-50-95","8284-001-01",1,72,1,2017,0,1,2,2,,,,,,,,,
"25-22-50-95","8284-001-01",1,73,6,1994,0,1,2,1,2020,12,2021,1,1,10,450,1,3
"25-22-50-95","8284-001-01",2,71,25,2020,25,1,2,2,,,,,,,,,
"25-22-50-95","8284-001-01",2,72,7,2020,7,1,2,2,,,,,,,,,
"95-10-97-38","8285-001-01",2,73,1,1900,0,1,2,1,2020,12,2021,1,1,,100,2,
"30-91-33-94","8299-001-01",1,71,10,2008,0,1,3,1,2021,4,2021,6,1,2,60,2,
"30-91-33-94","8299-001-01",1,72,5,2008,2,2,,1,2020,7,2021,6,2,,200,2,
"94-59-16-39","8315-001-01",1,70,1,2010,0,1,2,1,2020,4,2020,4,1,8,6,2,
"94-59-16-39","8315-001-01",1,73,8,2009,0,1,2,1,2020,12,2021,2,1,8,111,1,5
"94-59-16-39","8315-001-01",2,70,1,2010,0,1,2,1,2020,4,2020,4,1,8,25,1,5
"94-59-16-39","8315-001-01",2,73,1,2010,0,1,2,1,2020,12,2021,2,1,8,8,1,5
"94-59-16-39","8315-001-01",2,74,4,2018,0,1,2,1,2020,6,2020,9,1,8,38,1,5
"29-73-67-92","8317-001-01",1,71,5,2018,0,2,,1,2020,5,2020,8,1,,30,2,
"29-73-67-92","8317-001-01",1,72,5,2010,0,2,,1,2020,3,2021,5,1,,100,1,3
"29-73-67-92","8317-001-01",1,852,1,2010,0,2,,1,2020,3,2021,3,1,,10,2,
"19-74-83-65","8320-001-01",2,73,8,9999,3,1,2,1,2020,2,2020,3,1,,312,1,5
"57-94-17-98","8321-001-03",3,72,2,1900,0,1,2,1,2020,10,2020,12,3,,100,1,5
"57-94-17-98","8321-001-03",3,73,2,2014,0,1,2,1,2020,2,2021,3,3,,80,1,5
"99-80-42-77","8334-001-01",1,80,1,1900,0,2,,1,2020,7,2021,6,1,2,35,1,1
"06-62-00-95","8337-001-01",3,73,3,9999,0,2,,1,2020,9,2020,11,1,2,95,1,5
"28-61-87-70","8338-001-01",3,73,1,2010,0,2,,2,,,,,,,,,
"28-61-87-70","8338-001-01",3,76,2,2021,2,2,,2,,,,,,,,,
"28-61-87-70","8338-001-01",3,852,3,2021,3,2,,2,,,,,,,,,
"11-35-47-33","8339-001-01",2,71,100,1900,0,1,2,1,2020,7,2021,6,1,2,70,2,
"11-35-47-33","8339-001-01",2,73,1,1900,0,1,2,1,2020,12,2021,2,1,2,20,1,5
"49-43-24-27","8340-001-01",1,71,8,2016,0,1,2,1,2020,1,2020,11,1,2,166,2,
"49-43-24-27","8340-001-01",2,73,3,1995,0,1,2,1,2020,12,2021,1,1,2,40,2,
"07-03-03-32","8341-001-01",1,73,3,1999,0,1,2,1,2019,12,2020,3,1,,850,1,2
"07-03-03-32","8341-001-01",2,73,20,1999,0,1,2,1,2019,12,2020,2,1,,960,1,2
"09-25-40-39","8372-001-05",1,73,1,1900,0,2,,2,,,,,,,,,
"89-62-22-13","8374-001-01",1,73,2,2021,2,1,2,2,,,,,,,,,
"89-62-22-13","8374-001-01",1,74,2,2021,2,1,2,2,,,,,,,,,
"02-43-32-06","8376-001-01",1,71,12,2020,3,2,,1,2020,7,2020,8,1,,50,2,
"02-43-32-06","8376-001-01",1,73,2,2001,0,1,2,1,2020,12,2021,1,1,,360,2,
"02-43-32-06","8376-001-01",2,73,1,1990,0,1,2,1,2020,12,2021,1,1,,100,2,
"37-71-21-50","8377-001-01",3,76,1,2015,0,2,,1,2020,3,2020,6,1,2,140,2,
"37-71-21-50","8377-001-01",3,79,1,2015,0,2,,1,2020,4,2020,6,1,2,140,2,
"37-71-21-50","8377-001-01",3,80,1,2015,0,2,,2,,,,,,,,,
"90-31-32-29","8377-001-03",1,73,4,2004,0,1,2,1,2020,12,2020,12,1,2,300,1,3
"90-31-32-29","8377-001-03",1,998,2,2010,0,1,2,2,,,,,,,,,
"42-29-84-54","8378-001-01",1,73,1,2010,0,2,,1,2020,11,2021,1,1,2,130,2,
"42-29-84-54","8378-001-01",1,74,4,2019,0,2,,1,2020,5,2021,4,1,2,85,2,
"86-36-77-81","8379-001-01",1,73,2,2011,0,1,2,1,2020,3,2021,4,1,,200,2,
"86-36-77-81","8379-001-01",1,76,2,2018,0,1,2,2,,,,,,,,,
"71-62-11-03","8391-001-03",1,71,6,2020,6,1,2,2,,,,,,,,,
"30-99-27-27","8393-001-01",1,73,3,2018,0,2,,1,2020,12,2021,1,1,,108,2,
"30-99-27-27","8393-001-01",1,74,7,2020,4,2,,1,2020,1,2021,3,1,,200,2,
"02-89-25-52","8395-001-01",1,73,2,2013,0,2,,1,2020,12,2021,2,1,3,210,1,3
"02-89-25-52","8395-001-01",1,74,1,2017,1,2,,1,2020,11,2021,2,1,,32,1,1
"75-47-35-57","8395-001-02",1,71,12,2020,4,2,,2,,,,,,,,,
"75-47-35-57","8395-001-02",1,73,7,2019,4,2,,2,,,,,,,,,
"75-47-35-57","8395-001-02",1,74,22,2021,22,2,,2,,,,,,,,,
"75-47-35-57","8395-001-02",1,80,1,2020,1,2,,2,,,,,,,,,
"75-47-35-57","8395-001-02",1,851,3,2020,3,2,,2,,,,,,,,,
"42-07-57-40","8414-001-03",1,73,3,2011,0,1,2,1,2020,11,2021,1,1,,300,2,
"42-07-57-40","8414-001-03",1,74,1,2016,0,1,2,1,2020,12,2021,4,1,,40,2,
"03-58-06-43","8415-001-01",4,74,2,2021,2,2,,2,,,,,,,,,
"03-58-06-43","8415-001-01",7,73,1,1996,0,2,,2,,,,,,,,,
"68-36-25-83","8429-001-01",1,73,1,2010,0,2,,1,2020,12,2021,1,1,,520,2,
"88-30-56-52","8430-001-02",3,73,7,2010,0,1,2,1,2020,11,2020,12,9,,1400,2,
"88-30-56-52","8430-001-02",3,74,2,2016,0,1,2,1,2021,4,2021,8,9,,100,2,
"88-30-56-52","8430-001-02",3,998,4,2016,0,1,2,1,2020,5,2020,12,9,,60,2,
"53-79-41-88","8432-001-01",3,71,4,2020,4,1,2,2,,,,,,,,,
"53-79-41-88","8432-001-01",3,73,2,2020,2,1,2,2,,,,,,,,,
"54-84-39-33","8434-001-01",1,71,27,2017,0,1,2,1,2020,6,2021,5,1,2,75,2,
"54-84-39-33","8434-001-01",1,73,2,2015,0,1,2,1,2020,11,2021,2,1,2,280,2,
"09-35-15-01","8435-001-01",1,71,40,2013,0,2,,1,2020,4,2021,5,1,,120,2,
"09-35-15-01","8435-001-01",1,73,1,1900,0,2,,1,2020,11,2021,1,1,,10,1,3
"09-69-32-29","8448-001-01",1,71,5,2020,1,2,,2,,,,,,,,,
"85-90-69-26","8448-001-05",1,73,1,2009,0,1,2,1,2020,12,2021,1,1,,175,2,
"59-10-88-39","8450-001-01",1,73,1,2021,1,2,,2,,,,,,,,,
"59-10-88-39","8450-001-01",1,74,1,2015,0,2,,1,2021,2,2021,3,2,,50,2,
"59-10-88-39","8450-001-01",1,80,1,2016,0,2,,2,,,,,,,,,
"17-48-94-57","8451-001-02",1,73,4,1900,0,2,,1,2020,11,2021,1,2,,900,1,4
"17-48-94-57","8451-001-02",1,76,1,1973,0,2,,1,2020,5,2020,7,2,,500,2,
"17-48-94-57","8451-001-02",1,79,1,1900,0,2,,1,2020,4,2020,7,2,,350,2,
"17-48-94-57","8451-001-02",1,852,1,1900,0,2,,1,2020,4,2020,7,2,,400,2,
"17-48-94-57","8451-001-02",3,852,2,1900,0,2,,1,2020,5,2020,6,2,,300,1,4
"94-38-37-26","8454-001-01",1,71,1,2021,1,1,2,2,,,,,,,,,
"94-38-37-26","8454-001-01",1,73,1,2005,0,1,2,1,2020,12,2021,2,1,2,160,2,
"22-92-19-14","8454-001-03",1,76,2,1999,0,2,,1,2021,4,2021,5,1,,120,2,
"86-55-14-57","8454-001-07",1,73,2,1900,0,1,2,1,2020,10,2020,12,1,2,200,2,
"86-55-14-57","8454-001-07",1,852,1,1900,0,2,,1,2021,4,2021,7,1,2,25,2,
"63-41-60-75","8468-001-01",1,71,13,2019,0,1,2,1,2020,8,2021,6,2,,36,2,
"63-41-60-75","8468-001-01",1,73,1,2016,0,1,2,2,,,,,,,,,
"63-41-60-75","8468-001-01",1,74,3,2019,0,1,2,1,2020,8,2021,7,2,,25,2,
"82-41-10-87","8470-001-01",1,70,2,2020,2,1,2,2,,,,,,,,,
"82-41-10-87","8470-001-01",1,71,3,2017,0,1,2,1,2020,11,2021,6,1,2,80,2,
"82-41-10-87","8470-001-01",1,72,1,2017,0,1,2,2,,,,,,,,,
"82-41-10-87","8470-001-01",1,73,6,2017,0,1,2,2,,,,,,,,,
